0.01	3.22569e-06	-0.000736269	-6.90761e-05	0.292621	0.00164999
0.02	3.22569e-06	-0.00147254	-0.000138152	0.585242	0.00329997
0.03	3.22569e-06	-0.00220881	-0.000207228	0.877863	0.00494996
0.04	3.22569e-06	-0.00294508	-0.000276304	1.17048	0.00659995
0.05	2.45425e-06	-0.00368134	-0.00034538	1.4631	0.00824993
