9.999999999999999547e-07 1.228962095466423079e+03
1.999999999999999909e-06 7.860275012223598878e+01
5.000000000000000409e-06 7.476491542974636673e+01
1.000000000000000082e-05 7.363906413078848345e+01
2.000000000000000164e-05 7.309520777411812276e+01
5.000000000000000240e-05 7.275650662305666572e+01
1.000000000000000048e-04 7.261386930653470984e+01
2.000000000000000096e-04 7.249052728582846328e+01
5.000000000000000104e-04 7.229262042226848450e+01
1.000000000000000021e-03 7.212552107797822032e+01
2.000000000000000042e-03 7.209926681160206385e+01
5.000000000000000104e-03 7.312328691636685107e+01
1.000000000000000021e-02 7.620530640104981046e+01
2.000000000000000042e-02 8.407319488119624395e+01
5.000000000000000278e-02 1.162426546849384579e+02
1.000000000000000056e-01 1.806699850841945931e+02
2.000000000000000111e-01 3.286585945370568993e+02
5.000000000000000000e-01 7.306877373598977101e+02
1.000000000000000000e+00 1.402911708223359483e+03
2.000000000000000000e+00 2.781564155044608015e+03
5.000000000000000000e+00 6.672786994249925556e+03
1.000000000000000000e+01 1.319646371573269062e+04
2.000000000000000000e+01 2.000000000000000000e+04
5.000000000000000000e+01 2.000000000000000000e+04
